,user_id,user_text,intent,slots,entities,action,response_text
133,U9Q3FND6E,Give me ten works by Debussy,"{'confidence': 0.9453836403020779, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.797935095964446, 'end': 28, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 11, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': 'ten'}, {'confidence': None, 'end': 28, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
134,U9Q3FND6E,yes,"{'confidence': 0.9028968895935714, 'name': 'works-by - yes'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_yes,"Ok, tell me what"
135,U9Q3FND6E,the composition period,"{'confidence': 0.4997676351458559, 'name': 'works-by-years'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}",[],works_by_years,Perfect! Do you want to add something?
136,U9Q3FND6E,between 1890 and 1900,"{'confidence': 0.7261152112315673, 'name': 'inform_period'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9852944834387716, 'end': 21, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 0, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 16, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 0, 'value': 'between 1890 and'}, {'confidence': None, 'end': 21, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 17, 'value': '1900'}]",works_by_years,Perfect! Do you want to add something?
137,U9Q3FND6E,nope,"{'confidence': 0.6669038813025782, 'name': 'works-by - no'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_no,ok!
138,U9Q3FND6E,Give me 2 works by Debussy,"{'confidence': 0.9550873013746107, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9725166627816246, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.7979329743326599, 'end': 26, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 19, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 26, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 19, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
139,U9Q3FND6E,Give me the works by Debussy,"{'confidence': 0.9297053561352006, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.7979325098185717, 'end': 28, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 28, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period."
140,U9Q3FND6E,composed between 1890 and 1900,"{'confidence': 0.29485427883590887, 'name': 'works-by-years'}","{'date-period': 'between 1890 and 1900', 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9855567865022454, 'end': 30, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 9, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 30, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 9, 'value': 'between 1890 and 1900'}]",input_unknown,I missed that.
141,U9Q3FND6E,yes,"{'confidence': 0.9028968895935714, 'name': 'works-by - yes'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_yes,"Ok, tell me what"
142,U9Q3FND6E,the genre,"{'confidence': 0.6731811859117371, 'name': 'works-by-genre'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': 'doremus-genre', 'works-by-followup': None}",[],works_by_genre,"Ok! Just tell me the genre, please"
143,U9Q3FND6E,/works-by-genre[doremus-genre=Give me the works by Debussy],"{'confidence': 1.0, 'name': 'works-by-genre'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': 'Give me the works by Debussy', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'end': 58, 'entity': 'doremus-genre', 'start': 30, 'value': 'Give me the works by Debussy'}]",works_by_genre,Perfect! Do you want to add something?
144,U9Q3FND6E,Give me the works by DebussyGive me the works by DebussyGive me the works by DebussyGive me the works by Debussy,"{'confidence': 0.9040025315251233, 'name': 'works-by'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'Give me the works by Debussy', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.797932508732678, 'end': 112, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 105, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 32, 'entity': 'ORG', 'extractor': 'ner_spacy', 'start': 21, 'value': 'DebussyGive'}, {'confidence': None, 'end': 60, 'entity': 'ORG', 'extractor': 'ner_spacy', 'start': 49, 'value': 'DebussyGive'}, {'confidence': None, 'end': 88, 'entity': 'ORG', 'extractor': 'ner_spacy', 'start': 77, 'value': 'DebussyGive'}, {'confidence': None, 'end': 112, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 105, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
145,U9Q3FND6E,hi,"{'confidence': 0.8896805690237792, 'name': 'hello'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}",[],input_welcome,Hello!
146,U9Q3FND6E,hi,"{'confidence': 0.8896805690237792, 'name': 'hello'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}",[],input_welcome,Good day!
147,U9Q3FND6E,Give me the works by Debussy,"{'confidence': 0.9297053561352006, 'name': 'works-by'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.7979325098185717, 'end': 28, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 28, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
148,U9Q3FND6E,Give me the works by Debussy composed between 1890 and 1900 of genre musique de chambre,"{'confidence': 0.6416978351709892, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.8419336968465294, 'end': 28, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9379969734316096, 'end': 59, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 38, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 28, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 59, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 38, 'value': 'between 1890 and 1900'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
149,U9Q3FND6E,Give me the works by Debussy composed between 1890 and 1900 of genre melodie,"{'confidence': 0.6536202710694012, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'mld', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.8419336967830527, 'end': 28, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9379901812070536, 'end': 59, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 38, 'value': 'between 1890 and 1900'}, {'confidence': 0.9826202176638001, 'end': 76, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 69, 'value': 'mld'}, {'confidence': None, 'end': 28, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 21, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 76, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 38, 'value': 'between 1890 and 1900 of genre melodie'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
150,U9Q3FND6E,Give me 2 melodic works by Debussy composed between 1890 and 1900,"{'confidence': 0.7740861969104004, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'melodic', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.962463547863853, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.8306488362762934, 'end': 17, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'start': 10, 'value': 'melodic'}, {'confidence': 0.8419341737802103, 'end': 34, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 27, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9855564405875895, 'end': 65, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 44, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 34, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 27, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 65, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 44, 'value': 'between 1890 and 1900'}]",works_by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period."
151,U9Q3FND6E,Give me 2 melodies by Debussy composed between 1890 and 1900,"{'confidence': 0.7381027369019737, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'mld', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9709635932037773, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.965525691850684, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'mld'}, {'confidence': 0.8415882072198136, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9855564397798138, 'end': 60, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 39, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 60, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 39, 'value': 'between 1890 and 1900'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
152,U9Q3FND6E,Give me 2 concertos by Debussy composed between 1890 and 1900,"{'confidence': 0.7102915022733614, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'concertos', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9486000472048625, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.5956969510705692, 'end': 19, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'start': 10, 'value': 'concertos'}, {'confidence': 0.8416621921599543, 'end': 30, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 23, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9855564399932946, 'end': 61, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 40, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 30, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 23, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 61, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 40, 'value': 'between 1890 and 1900'}]",works_by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period."
153,U9Q3FND6E,Give me 2 melodies by Debussy,"{'confidence': 0.9042318423841235, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'mld', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9709618064354077, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.9655210787910761, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'mld'}, {'confidence': 0.7970499004833254, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
154,U9Q3FND6E,Give me 2 concertos by Debussy,"{'confidence': 0.8756139307236842, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'concertos', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.948600976135267, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.5957974179334194, 'end': 19, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'start': 10, 'value': 'concertos'}, {'confidence': 0.7972477431643761, 'end': 30, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 23, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 30, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 23, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period."
155,U9Q3FND6E,no,"{'confidence': 0.9818178391434474, 'name': 'works-by - no'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'concertos', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_no,ok!
156,U9Q3FND6E,Give me 2 concerts by Debussy composed between 1890 and 1900,"{'confidence': 0.7023196956435052, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'co', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.965529017179094, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.8765225334574576, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'co'}, {'confidence': 0.8416166408842177, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9855564398509293, 'end': 60, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 39, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 60, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 39, 'value': 'between 1890 and 1900'}]",works_by,"No problem! Do you want to add some filters? Like the artist, instruments, genre or composition period."
157,U9Q3FND6E,Give me 2 concerts by Debussy,"{'confidence': 0.8022495718254324, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'co', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9655306659944056, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.8765706076622898, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'co'}, {'confidence': 0.7971229648439404, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period."
158,U9Q3FND6E,no,"{'confidence': 0.9818178391434474, 'name': 'works-by - no'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'co', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_no,ok!
159,U9Q3FND6E,Give me 2 melodies by Debussy composed between 1890 and 1900,"{'confidence': 0.7381027369019737, 'name': 'works-by'}","{'date-period': '1900-01-01T00:00:00+00:00', 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'mld', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9709635932037773, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.965525691850684, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'mld'}, {'confidence': 0.8415882072198136, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': 0.9855564397798138, 'end': 60, 'entity': 'date-period', 'extractor': 'ner_crf', 'start': 39, 'value': 'between 1890 and 1900'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 60, 'entity': 'DATE', 'extractor': 'ner_spacy', 'start': 39, 'value': 'between 1890 and 1900'}]",works_by,"Sure! Do you want to add some filters? Like the artist, instruments, genre or composition period."
160,U9Q3FND6E,hi,"{'confidence': 0.8896805690237792, 'name': 'hello'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}",[],input_welcome,Hello!
161,U9Q3FND6E,Give me 2 concerts by Debussy,"{'confidence': 0.8022495718254324, 'name': 'works-by'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': 'bcf39e82-e208-3049-b550-1feaae6071a6', 'doremus-genre': 'co', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.9655306659944056, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.8765706076622898, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'co'}, {'confidence': 0.7971229648439404, 'end': 29, 'entity': 'doremus-artist', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}, {'confidence': None, 'end': 29, 'entity': 'PERSON', 'extractor': 'ner_spacy', 'processors': ['ner_synonyms'], 'start': 22, 'value': 'bcf39e82-e208-3049-b550-1feaae6071a6'}]",works_by,"Ok! Do you want to add some filters? Like the artist, instruments, genre or composition period."
162,U9Q3FND6E,Give me 2 concerts,"{'confidence': 0.2667448606134846, 'name': 'find-performance'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': 'co', 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': '2', 'requested_slot': None, 'works-by-followup': None}","[{'confidence': 0.970557896160774, 'end': 9, 'entity': 'number', 'extractor': 'ner_crf', 'start': 8, 'value': '2'}, {'confidence': 0.9666202038227261, 'end': 18, 'entity': 'doremus-genre', 'extractor': 'ner_crf', 'processors': ['ner_synonyms'], 'start': 10, 'value': 'co'}, {'confidence': None, 'end': 9, 'entity': 'CARDINAL', 'extractor': 'ner_spacy', 'start': 8, 'value': '2'}]",input_unknown,I didnt get that. Can you say it again?
163,U9Q3FND6E,yes,"{'confidence': 0.9028968895935714, 'name': 'works-by - yes'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': None, 'works-by-followup': None}",[],works_by_works_by_yes,"Ok, tell me what"
164,U9Q3FND6E,artist,"{'confidence': 0.8199213276327301, 'name': 'works-by-artist'}","{'date-period': None, 'discover-artist': None, 'doremus-artist': None, 'doremus-genre': None, 'doremus-instrument': None, 'doremus-strictly': None, 'geo-city': None, 'number': None, 'requested_slot': 'doremus-artist', 'works-by-followup': None}",[],works_by_artist,Sure! Who is the artist?
